unit,cycle,reliability,y_obs,RUL
76,194,1.0,2,21
76,195,1.0,2,20
76,196,1.0,2,19
76,197,1.0,2,18
76,198,1.0,2,17
76,199,1.0,2,16
76,200,1.0,2,15
76,201,1.0,2,14
76,202,1.0,2,13
76,203,1.0,2,12
76,204,1.0,2,11
76,205,1.0,2,10
77,1,1.0,0,130
77,2,1.0,0,130
77,3,1.0,0,130
77,4,1.0,0,130
77,5,1.0,0,130
77,6,1.0,0,130
77,7,1.0,0,130
77,8,1.0,0,130
77,9,1.0,0,130
77,10,1.0,0,130
77,11,1.0,0,130
77,12,1.0,0,130
77,13,1.0,0,130
77,14,1.0,0,130
77,15,1.0,0,130
77,16,1.0,0,130
77,17,1.0,0,130
77,18,1.0,0,130
77,19,1.0,0,130
77,20,1.0,0,130
77,21,1.0,0,130
77,22,1.0,0,130
77,23,1.0,0,130
77,24,1.0,0,130
77,25,1.0,0,130
77,26,1.0,0,130
77,27,1.0,0,130
77,28,1.0,0,130
77,29,1.0,0,130
77,30,1.0,0,130
77,31,1.0,0,130
77,32,1.0,0,130
77,33,1.0,0,130
77,34,1.0,0,130
77,35,1.0,0,130
77,36,1.0,0,130
77,37,1.0,0,130
77,38,1.0,0,130
77,39,1.0,0,130
77,40,1.0,0,130
77,41,1.0,0,130
77,42,1.0,0,130
77,43,1.0,0,130
77,44,1.0,0,130
77,45,1.0,0,130
77,46,1.0,0,130
77,47,1.0,0,130
77,48,1.0,0,130
77,49,1.0,0,130
77,50,1.0,0,130
77,51,1.0,0,130
77,52,1.0,0,130
77,53,1.0,0,130
77,54,1.0,0,130
77,55,1.0,0,130
77,56,1.0,0,130
77,57,1.0,0,130
77,58,1.0,0,130
77,59,1.0,0,130
77,60,1.0,0,130
77,61,1.0,0,130
77,62,1.0,0,130
77,63,1.0,0,130
77,64,1.0,0,130
77,65,1.0,0,130
77,66,1.0,0,130
77,67,1.0,0,129
77,68,1.0,0,128
77,69,1.0,0,127
77,70,1.0,0,126
77,71,1.0,0,125
77,72,1.0,0,124
77,73,1.0,0,123
77,74,1.0,0,122
77,75,1.0,0,121
77,76,1.0,0,120
77,77,1.0,0,119
77,78,1.0,0,118
77,79,1.0,0,117
77,80,1.0,0,116
77,81,1.0,0,115
77,82,1.0,0,114
77,83,1.0,0,113
77,84,1.0,0,112
77,85,1.0,0,111
77,86,1.0,0,110
77,87,1.0,0,109
77,88,1.0,0,108
77,89,1.0,0,107
77,90,1.0,0,106
77,91,1.0,0,105
77,92,1.0,0,104
77,93,1.0,0,103
77,94,1.0,0,102
77,95,1.0,0,101
77,96,1.0,0,100
77,97,1.0,0,99
77,98,1.0,0,98
77,99,1.0,0,97
77,100,1.0,0,96
77,101,1.0,0,95
77,102,1.0,0,94
77,103,1.0,0,93
77,104,1.0,0,92
77,105,1.0,0,91
77,106,1.0,0,90
77,107,1.0,0,89
77,108,1.0,0,88
77,109,1.0,0,87
77,110,1.0,0,86
77,111,1.0,0,85
77,112,1.0,0,84
77,113,1.0,0,83
77,114,1.0,0,82
77,115,1.0,0,81
77,116,1.0,0,80
77,117,1.0,0,79
77,118,1.0,0,78
77,119,1.0,0,77
77,120,1.0,0,76
77,121,1.0,0,75
77,122,1.0,0,74
77,123,1.0,0,73
77,124,1.0,0,72
77,125,1.0,0,71
77,126,1.0,0,70
77,127,1.0,0,69
77,128,1.0,0,68
77,129,1.0,0,67
77,130,1.0,0,66
77,131,1.0,0,65
77,132,1.0,0,64
77,133,1.0,0,63
77,134,1.0,0,62
77,135,1.0,0,61
77,136,1.0,0,60
77,137,1.0,0,59
77,138,1.0,0,58
77,139,1.0,0,57
77,140,1.0,0,56
77,141,1.0,0,55
77,142,1.0,0,54
77,143,1.0,0,53
77,144,1.0,0,52
77,145,1.0,0,51
77,146,1.0,0,50
77,147,1.0,0,49
77,148,1.0,0,48
77,149,1.0,1,47
77,150,1.0,0,46
77,151,1.0,0,45
77,152,1.0,1,44
77,153,1.0,0,43
77,154,1.0,1,42
77,155,1.0,1,41
77,156,1.0,1,40
77,157,1.0,1,39
77,158,1.0,1,38
77,159,1.0,1,37
77,160,1.0,1,36
77,161,1.0,1,35
77,162,1.0,1,34
78,1,1.0,0,130
78,2,1.0,0,130
78,3,1.0,0,130
78,4,1.0,0,130
78,5,1.0,0,130
78,6,1.0,0,130
78,7,1.0,0,130
78,8,1.0,0,130
78,9,1.0,0,130
78,10,1.0,0,130
78,11,1.0,0,130
78,12,1.0,0,130
78,13,1.0,0,130
78,14,1.0,0,130
78,15,1.0,0,130
78,16,1.0,0,130
78,17,1.0,0,130
78,18,1.0,0,130
78,19,1.0,0,130
78,20,1.0,0,130
78,21,1.0,0,130
78,22,1.0,0,130
78,23,1.0,0,130
78,24,1.0,0,130
78,25,1.0,0,130
78,26,1.0,0,130
78,27,1.0,0,130
78,28,1.0,0,130
78,29,1.0,0,130
78,30,1.0,0,130
78,31,1.0,0,130
78,32,1.0,0,130
78,33,1.0,0,130
78,34,1.0,0,130
78,35,1.0,0,130
78,36,1.0,0,130
78,37,1.0,0,130
78,38,1.0,0,130
78,39,1.0,0,130
78,40,1.0,0,130
78,41,1.0,0,130
78,42,1.0,0,130
78,43,1.0,0,130
78,44,1.0,0,130
78,45,1.0,0,130
78,46,1.0,0,130
78,47,1.0,0,130
78,48,1.0,0,130
78,49,1.0,0,130
78,50,1.0,0,129
78,51,1.0,0,128
78,52,1.0,0,127
78,53,1.0,0,126
78,54,1.0,0,125
78,55,1.0,0,124
78,56,1.0,0,123
78,57,1.0,0,122
78,58,1.0,0,121
78,59,1.0,0,120
78,60,1.0,0,119
78,61,1.0,0,118
78,62,1.0,0,117
78,63,1.0,0,116
78,64,1.0,0,115
78,65,1.0,0,114
78,66,1.0,0,113
78,67,1.0,0,112
78,68,1.0,0,111
78,69,1.0,0,110
78,70,1.0,0,109
78,71,1.0,0,108
78,72,1.0,0,107
79,1,1.0,0,130
79,2,1.0,0,130
79,3,1.0,0,130
79,4,1.0,0,130
79,5,1.0,0,130
79,6,1.0,0,130
79,7,1.0,0,130
79,8,1.0,0,130
79,9,1.0,0,130
79,10,1.0,0,130
79,11,1.0,0,130
79,12,1.0,0,130
79,13,1.0,0,130
79,14,1.0,0,130
79,15,1.0,0,130
79,16,1.0,0,130
79,17,1.0,0,130
79,18,1.0,0,130
79,19,1.0,0,130
79,20,1.0,0,130
79,21,1.0,0,130
79,22,1.0,0,130
79,23,1.0,0,130
79,24,1.0,0,130
79,25,1.0,0,130
79,26,1.0,0,130
79,27,1.0,0,130
79,28,1.0,0,130
79,29,1.0,0,130
79,30,1.0,0,130
79,31,1.0,0,130
79,32,1.0,0,130
79,33,1.0,0,130
79,34,1.0,0,130
79,35,1.0,0,129
79,36,1.0,0,128
79,37,1.0,0,127
79,38,1.0,0,126
79,39,1.0,0,125
79,40,1.0,0,124
79,41,1.0,0,123
79,42,1.0,0,122
79,43,1.0,0,121
79,44,1.0,0,120
79,45,1.0,0,119
79,46,1.0,0,118
79,47,1.0,0,117
79,48,1.0,0,116
79,49,1.0,0,115
79,50,1.0,0,114
79,51,1.0,0,113
79,52,1.0,0,112
79,53,1.0,0,111
79,54,1.0,0,110
79,55,1.0,0,109
79,56,1.0,0,108
79,57,1.0,0,107
79,58,1.0,0,106
79,59,1.0,0,105
79,60,1.0,0,104
79,61,1.0,0,103
79,62,1.0,0,102
79,63,1.0,0,101
79,64,1.0,0,100
79,65,1.0,0,99
79,66,1.0,0,98
79,67,1.0,0,97
79,68,1.0,0,96
79,69,1.0,0,95
79,70,1.0,0,94
79,71,1.0,0,93
79,72,1.0,0,92
79,73,1.0,0,91
79,74,1.0,0,90
79,75,1.0,0,89
79,76,1.0,0,88
79,77,1.0,0,87
79,78,1.0,0,86
79,79,1.0,0,85
79,80,1.0,0,84
79,81,1.0,0,83
79,82,1.0,0,82
79,83,1.0,0,81
79,84,1.0,0,80
79,85,1.0,0,79
79,86,1.0,0,78
79,87,1.0,0,77
79,88,1.0,0,76
79,89,1.0,0,75
79,90,1.0,0,74
79,91,1.0,0,73
79,92,1.0,0,72
79,93,1.0,0,71
79,94,1.0,0,70
79,95,1.0,0,69
79,96,1.0,0,68
79,97,1.0,0,67
79,98,1.0,0,66
79,99,1.0,0,65
79,100,1.0,0,64
79,101,1.0,0,63
80,1,1.0,0,130
80,2,1.0,0,130
80,3,1.0,0,130
80,4,1.0,0,130
80,5,1.0,0,130
80,6,1.0,0,130
80,7,1.0,0,130
80,8,1.0,0,130
80,9,1.0,0,130
80,10,1.0,0,130
80,11,1.0,0,130
80,12,1.0,0,130
80,13,1.0,0,130
80,14,1.0,0,130
80,15,1.0,0,130
80,16,1.0,0,130
80,17,1.0,0,130
80,18,1.0,0,130
80,19,1.0,0,130
80,20,1.0,0,130
80,21,1.0,0,130
80,22,1.0,0,130
80,23,1.0,0,130
80,24,1.0,0,130
80,25,1.0,0,130
80,26,1.0,0,130
80,27,1.0,0,130
80,28,1.0,0,130
80,29,1.0,0,130
80,30,1.0,0,130
80,31,1.0,0,130
80,32,1.0,0,130
80,33,1.0,0,130
80,34,1.0,0,130
80,35,1.0,0,130
80,36,1.0,0,130
80,37,1.0,0,130
80,38,1.0,0,130
80,39,1.0,0,130
80,40,1.0,0,130
80,41,1.0,0,130
80,42,1.0,0,130
80,43,1.0,0,130
80,44,1.0,0,130
80,45,1.0,0,130
80,46,1.0,0,130
80,47,1.0,0,130
80,48,1.0,0,130
80,49,1.0,0,130
80,50,1.0,0,130
80,51,1.0,0,130
80,52,1.0,0,130
80,53,1.0,0,130
80,54,1.0,0,130
80,55,1.0,0,130
80,56,1.0,0,130
80,57,1.0,0,130
80,58,1.0,0,130
80,59,1.0,0,130
80,60,1.0,0,130
80,61,1.0,0,130
80,62,1.0,0,130
80,63,1.0,0,130
80,64,1.0,0,130
80,65,1.0,0,130
80,66,1.0,0,130
80,67,1.0,0,130
80,68,1.0,0,130
80,69,1.0,0,130
80,70,1.0,0,130
80,71,1.0,0,130
80,72,1.0,0,130
80,73,1.0,0,130
80,74,1.0,0,130
80,75,1.0,0,130
80,76,1.0,0,130
80,77,1.0,0,130
80,78,1.0,0,130
80,79,1.0,0,130
80,80,1.0,0,130
80,81,1.0,0,130
80,82,1.0,0,130
80,83,1.0,0,130
80,84,1.0,0,130
80,85,1.0,0,130
80,86,1.0,1,130
80,87,1.0,0,130
80,88,1.0,1,130
80,89,1.0,0,130
80,90,1.0,0,130
80,91,1.0,1,130
80,92,1.0,0,130
80,93,1.0,0,130
80,94,1.0,0,129
80,95,1.0,0,128
80,96,1.0,0,127
80,97,1.0,0,126
80,98,1.0,0,125
80,99,1.0,1,124
80,100,1.0,1,123
80,101,1.0,1,122
80,102,1.0,0,121
80,103,1.0,1,120
80,104,1.0,1,119
80,105,1.0,1,118
80,106,1.0,1,117
80,107,1.0,1,116
80,108,1.0,1,115
80,109,1.0,0,114
80,110,1.0,1,113
80,111,1.0,0,112
80,112,1.0,1,111
80,113,1.0,1,110
80,114,1.0,0,109
80,115,1.0,0,108
80,116,1.0,0,107
80,117,1.0,1,106
80,118,1.0,0,105
80,119,1.0,0,104
80,120,1.0,0,103
80,121,1.0,0,102
80,122,1.0,0,101
80,123,1.0,1,100
80,124,1.0,0,99
80,125,1.0,0,98
80,126,1.0,0,97
80,127,1.0,0,96
80,128,1.0,0,95
80,129,1.0,0,94
80,130,1.0,0,93
80,131,1.0,0,92
80,132,1.0,0,91
80,133,1.0,0,90
81,1,1.0,0,130
81,2,1.0,0,130
81,3,1.0,0,130
81,4,1.0,0,130
81,5,1.0,0,130
81,6,1.0,0,130
81,7,1.0,0,130
81,8,1.0,0,130
81,9,1.0,0,130
81,10,1.0,0,130
81,11,1.0,0,130
81,12,1.0,0,130
81,13,1.0,0,130
81,14,1.0,0,130
81,15,1.0,0,130
81,16,1.0,0,130
81,17,1.0,0,130
81,18,1.0,0,130
81,19,1.0,0,130
81,20,1.0,0,130
81,21,1.0,0,130
81,22,1.0,0,130
81,23,1.0,0,130
81,24,1.0,0,130
81,25,1.0,0,130
81,26,1.0,0,130
81,27,1.0,0,130
81,28,1.0,0,130
81,29,1.0,0,130
81,30,1.0,0,130
81,31,1.0,0,130
81,32,1.0,0,130
81,33,1.0,0,130
81,34,1.0,0,130
81,35,1.0,0,130
81,36,1.0,0,130
81,37,1.0,0,130
81,38,1.0,0,130
81,39,1.0,0,130
81,40,1.0,0,130
81,41,1.0,0,130
81,42,1.0,0,130
81,43,1.0,0,130
81,44,1.0,0,130
81,45,1.0,0,130
81,46,1.0,0,130
81,47,1.0,0,130
81,48,1.0,0,130
81,49,1.0,0,130
81,50,1.0,0,130
81,51,1.0,0,130
81,52,1.0,0,130
81,53,1.0,0,130
81,54,1.0,0,130
81,55,1.0,0,130
81,56,1.0,0,130
81,57,1.0,0,130
81,58,1.0,0,130
81,59,1.0,0,130
81,60,1.0,0,130
81,61,1.0,0,130
81,62,1.0,0,130
81,63,1.0,0,130
81,64,1.0,0,130
81,65,1.0,0,130
81,66,1.0,0,130
81,67,1.0,0,130
81,68,1.0,0,130
81,69,1.0,0,130
81,70,1.0,0,130
81,71,1.0,0,130
81,72,1.0,0,130
81,73,1.0,1,130
81,74,1.0,0,130
81,75,1.0,0,130
81,76,1.0,0,130
81,77,1.0,0,130
81,78,1.0,0,130
81,79,1.0,0,130
81,80,1.0,0,130
81,81,1.0,0,130
81,82,1.0,0,130
81,83,1.0,0,130
81,84,1.0,0,130
81,85,1.0,0,130
81,86,1.0,0,130
81,87,1.0,0,130
81,88,1.0,0,130
81,89,1.0,1,130
81,90,1.0,0,130
81,91,1.0,0,130
81,92,1.0,0,129
81,93,1.0,0,128
81,94,1.0,0,127
81,95,1.0,0,126
81,96,1.0,0,125
81,97,1.0,0,124
81,98,1.0,0,123
81,99,1.0,0,122
81,100,1.0,0,121
81,101,1.0,0,120
81,102,1.0,0,119
81,103,1.0,1,118
81,104,1.0,1,117
81,105,1.0,1,116
81,106,1.0,1,115
81,107,1.0,1,114
81,108,1.0,1,113
81,109,1.0,1,112
81,110,1.0,1,111
81,111,1.0,1,110
81,112,1.0,1,109
81,113,1.0,1,108
81,114,1.0,1,107
81,115,1.0,1,106
81,116,1.0,1,105
81,117,1.0,1,104
81,118,1.0,1,103
81,119,1.0,1,102
81,120,1.0,1,101
81,121,1.0,1,100
81,122,1.0,1,99
81,123,1.0,1,98
81,124,1.0,1,97
81,125,1.0,1,96
81,126,1.0,1,95
81,127,1.0,1,94
81,128,1.0,1,93
81,129,1.0,1,92
81,130,1.0,1,91
81,131,1.0,1,90
81,132,1.0,1,89
81,133,1.0,1,88
81,134,1.0,1,87
81,135,1.0,1,86
81,136,1.0,1,85
81,137,1.0,1,84
81,138,1.0,1,83
81,139,1.0,1,82
81,140,1.0,1,81
81,141,1.0,1,80
81,142,1.0,1,79
81,143,1.0,1,78
81,144,1.0,1,77
81,145,1.0,1,76
81,146,1.0,1,75
81,147,1.0,1,74
81,148,1.0,1,73
81,149,1.0,1,72
81,150,1.0,1,71
81,151,1.0,1,70
81,152,1.0,1,69
81,153,1.0,1,68
81,154,1.0,1,67
81,155,1.0,1,66
81,156,1.0,1,65
81,157,1.0,1,64
81,158,1.0,1,63
81,159,1.0,1,62
81,160,1.0,1,61
81,161,1.0,1,60
81,162,1.0,1,59
81,163,1.0,1,58
81,164,1.0,1,57
81,165,1.0,1,56
81,166,1.0,1,55
81,167,1.0,1,54
81,168,1.0,1,53
81,169,1.0,1,52
81,170,1.0,1,51
81,171,1.0,1,50
81,172,1.0,1,49
81,173,1.0,1,48
81,174,1.0,1,47
81,175,1.0,1,46
81,176,1.0,1,45
81,177,1.0,1,44
81,178,1.0,1,43
81,179,1.0,1,42
81,180,1.0,1,41
81,181,1.0,1,40
81,182,1.0,1,39
81,183,1.0,1,38
81,184,1.0,1,37
81,185,1.0,1,36
81,186,1.0,1,35
81,187,1.0,1,34
81,188,1.0,1,33
81,189,1.0,1,32
81,190,1.0,1,31
81,191,1.0,1,30
81,192,1.0,1,29
81,193,1.0,2,28
81,194,1.0,2,27
81,195,1.0,2,26
81,196,1.0,2,25
81,197,1.0,2,24
81,198,1.0,2,23
81,199,1.0,2,22
81,200,1.0,2,21
81,201,1.0,2,20
81,202,1.0,2,19
81,203,1.0,2,18
81,204,1.0,2,17
81,205,1.0,2,16
81,206,1.0,2,15
81,207,1.0,2,14
81,208,1.0,2,13
81,209,1.0,2,12
81,210,,3,11
81,211,,3,10
81,212,,3,9
81,213,,3,8
82,1,1.0,0,130
82,2,1.0,0,130
82,3,1.0,0,130
82,4,1.0,0,130
82,5,1.0,0,130
82,6,1.0,0,130
82,7,1.0,0,130
82,8,1.0,0,130
82,9,1.0,0,130
82,10,1.0,0,130
82,11,1.0,0,130
82,12,1.0,0,130
82,13,1.0,0,130
82,14,1.0,0,130
82,15,1.0,0,130
82,16,1.0,0,130
82,17,1.0,0,130
82,18,1.0,0,130
82,19,1.0,0,130
82,20,1.0,0,130
82,21,1.0,0,130
82,22,1.0,0,130
82,23,1.0,0,130
82,24,1.0,0,130
82,25,1.0,0,130
82,26,1.0,0,130
82,27,1.0,0,130
82,28,1.0,0,130
82,29,1.0,0,130
82,30,1.0,0,130
82,31,1.0,0,130
82,32,1.0,0,130
82,33,1.0,0,130
82,34,1.0,0,130
82,35,1.0,0,130
82,36,1.0,0,130
82,37,1.0,0,130
82,38,1.0,0,130
82,39,1.0,0,130
82,40,1.0,0,130
82,41,1.0,0,130
82,42,1.0,0,129
82,43,1.0,0,128
82,44,1.0,0,127
82,45,1.0,0,126
82,46,1.0,0,125
82,47,1.0,0,124
82,48,1.0,0,123
82,49,1.0,0,122
82,50,1.0,0,121
82,51,1.0,0,120
82,52,1.0,0,119
82,53,1.0,0,118
82,54,1.0,0,117
82,55,1.0,0,116
82,56,1.0,0,115
82,57,1.0,0,114
82,58,1.0,0,113
82,59,1.0,0,112
82,60,1.0,0,111
82,61,1.0,0,110
82,62,1.0,0,109
82,63,1.0,0,108
82,64,1.0,0,107
82,65,1.0,0,106
82,66,1.0,0,105
82,67,1.0,0,104
82,68,1.0,0,103
82,69,1.0,0,102
82,70,1.0,0,101
82,71,1.0,0,100
82,72,1.0,0,99
82,73,1.0,0,98
82,74,1.0,0,97
82,75,1.0,0,96
82,76,1.0,0,95
82,77,1.0,0,94
82,78,1.0,0,93
82,79,1.0,0,92
82,80,1.0,0,91
82,81,1.0,0,90
82,82,1.0,0,89
82,83,1.0,0,88
82,84,1.0,0,87
82,85,1.0,0,86
82,86,1.0,0,85
82,87,1.0,0,84
82,88,1.0,0,83
82,89,1.0,0,82
82,90,1.0,0,81
82,91,1.0,0,80
82,92,1.0,0,79
82,93,1.0,0,78
82,94,1.0,0,77
82,95,1.0,0,76
82,96,1.0,0,75
82,97,1.0,0,74
82,98,1.0,0,73
82,99,1.0,0,72
82,100,1.0,0,71
82,101,1.0,0,70
82,102,1.0,0,69
82,103,1.0,0,68
82,104,1.0,0,67
82,105,1.0,0,66
82,106,1.0,0,65
82,107,1.0,0,64
82,108,1.0,0,63
82,109,1.0,0,62
82,110,1.0,0,61
82,111,1.0,1,60
82,112,1.0,1,59
82,113,1.0,1,58
82,114,1.0,0,57
82,115,1.0,0,56
82,116,1.0,0,55
82,117,1.0,0,54
82,118,1.0,0,53
82,119,1.0,0,52
82,120,1.0,0,51
82,121,1.0,0,50
82,122,1.0,0,49
82,123,1.0,0,48
82,124,1.0,0,47
82,125,1.0,1,46
82,126,1.0,0,45
82,127,1.0,0,44
82,128,1.0,0,43
82,129,1.0,0,42
82,130,1.0,0,41
82,131,1.0,0,40
82,132,1.0,0,39
82,133,1.0,0,38
82,134,1.0,0,37
82,135,1.0,0,36
82,136,1.0,0,35
82,137,1.0,0,34
82,138,1.0,0,33
82,139,1.0,0,32
82,140,1.0,1,31
82,141,1.0,0,30
82,142,1.0,1,29
82,143,1.0,1,28
82,144,1.0,1,27
82,145,1.0,1,26
82,146,1.0,1,25
82,147,1.0,1,24
82,148,1.0,1,23
82,149,1.0,1,22
82,150,1.0,2,21
82,151,1.0,2,20
82,152,1.0,2,19
82,153,1.0,1,18
82,154,1.0,2,17
82,155,1.0,2,16
82,156,1.0,2,15
82,157,1.0,1,14
82,158,1.0,2,13
82,159,1.0,2,12
82,160,1.0,2,11
82,161,,3,10
82,162,,3,9
83,1,1.0,0,130
83,2,1.0,0,130
83,3,1.0,0,130
83,4,1.0,0,130
83,5,1.0,0,130
83,6,1.0,0,130
83,7,1.0,0,130
83,8,1.0,0,130
83,9,1.0,0,130
83,10,1.0,0,130
83,11,1.0,0,130
83,12,1.0,0,130
83,13,1.0,0,130
83,14,1.0,0,130
83,15,1.0,0,130
83,16,1.0,0,130
83,17,1.0,0,130
83,18,1.0,0,130
83,19,1.0,0,130
83,20,1.0,0,130
83,21,1.0,0,130
83,22,1.0,0,130
83,23,1.0,0,130
83,24,1.0,0,130
83,25,1.0,0,130
83,26,1.0,0,130
83,27,1.0,0,130
83,28,1.0,0,130
83,29,1.0,0,130
83,30,1.0,0,130
83,31,1.0,0,130
83,32,1.0,0,130
83,33,1.0,0,130
83,34,1.0,0,130
83,35,1.0,0,130
83,36,1.0,0,130
83,37,1.0,0,130
83,38,1.0,0,130
83,39,1.0,0,130
83,40,1.0,0,130
83,41,1.0,0,130
83,42,1.0,0,130
83,43,1.0,0,130
83,44,1.0,0,130
83,45,1.0,0,130
83,46,1.0,0,130
83,47,1.0,0,130
83,48,1.0,0,130
83,49,1.0,0,130
83,50,1.0,0,130
83,51,1.0,0,130
83,52,1.0,0,130
83,53,1.0,0,130
83,54,1.0,0,130
83,55,1.0,0,130
83,56,1.0,0,130
83,57,1.0,0,130
83,58,1.0,0,130
83,59,1.0,0,130
83,60,1.0,0,130
83,61,1.0,0,130
83,62,1.0,0,130
83,63,1.0,0,130
83,64,1.0,0,130
83,65,1.0,0,130
83,66,1.0,0,130
83,67,1.0,0,130
83,68,1.0,0,130
83,69,1.0,0,130
83,70,1.0,0,130
83,71,1.0,0,130
83,72,1.0,0,130
83,73,1.0,0,130
84,1,1.0,0,130
84,2,1.0,0,130
84,3,1.0,0,130
84,4,1.0,0,130
84,5,1.0,0,130
84,6,1.0,0,130
84,7,1.0,0,130
84,8,1.0,0,130
84,9,1.0,0,130
84,10,1.0,0,130
84,11,1.0,0,130
84,12,1.0,0,130
84,13,1.0,0,130
84,14,1.0,0,130
84,15,1.0,0,130
84,16,1.0,0,130
84,17,1.0,0,130
84,18,1.0,0,130
84,19,1.0,0,130
84,20,1.0,0,130
84,21,1.0,0,130
84,22,1.0,0,130
84,23,1.0,0,130
84,24,1.0,0,130
84,25,1.0,0,130
84,26,1.0,0,130
84,27,1.0,0,130
84,28,1.0,0,130
84,29,1.0,0,130
84,30,1.0,0,130
84,31,1.0,0,130
84,32,1.0,0,130
84,33,1.0,0,130
84,34,1.0,0,130
84,35,1.0,0,130
84,36,1.0,0,130
84,37,1.0,0,130
84,38,1.0,0,130
84,39,1.0,0,130
84,40,1.0,0,130
84,41,1.0,0,130
84,42,1.0,0,130
84,43,1.0,0,130
84,44,1.0,0,130
84,45,1.0,0,130
84,46,1.0,0,130
84,47,1.0,0,130
84,48,1.0,0,130
84,49,1.0,0,130
84,50,1.0,0,130
84,51,1.0,0,130
84,52,1.0,0,130
84,53,1.0,0,130
84,54,1.0,0,130
84,55,1.0,0,130
84,56,1.0,0,130
84,57,1.0,0,130
84,58,1.0,0,130
84,59,1.0,0,130
84,60,1.0,0,130
84,61,1.0,0,130
84,62,1.0,0,130
84,63,1.0,0,130
84,64,1.0,0,130
84,65,1.0,0,130
84,66,1.0,0,130
84,67,1.0,0,130
84,68,1.0,0,130
84,69,1.0,0,130
84,70,1.0,0,130
84,71,1.0,0,130
84,72,1.0,0,130
84,73,1.0,0,130
84,74,1.0,0,130
84,75,1.0,0,130
84,76,1.0,0,130
84,77,1.0,0,130
84,78,1.0,0,130
84,79,1.0,0,130
84,80,1.0,0,130
84,81,1.0,0,130
84,82,1.0,0,130
84,83,1.0,0,130
84,84,1.0,0,130
84,85,1.0,0,130
84,86,1.0,0,130
84,87,1.0,0,130
84,88,1.0,0,130
84,89,1.0,0,130
84,90,1.0,0,130
84,91,1.0,0,130
84,92,1.0,0,130
84,93,1.0,0,130
84,94,1.0,0,130
84,95,1.0,0,130
84,96,1.0,0,130
84,97,1.0,0,130
84,98,1.0,0,130
84,99,1.0,0,130
84,100,1.0,0,130
84,101,1.0,0,129
84,102,1.0,0,128
84,103,1.0,0,127
84,104,1.0,0,126
84,105,1.0,0,125
84,106,1.0,0,124
84,107,1.0,0,123
84,108,1.0,0,122
84,109,1.0,0,121
84,110,1.0,0,120
84,111,1.0,0,119
84,112,1.0,0,118
84,113,1.0,0,117
84,114,1.0,0,116
84,115,1.0,0,115
84,116,1.0,0,114
84,117,1.0,0,113
84,118,1.0,0,112
84,119,1.0,0,111
84,120,1.0,0,110
84,121,1.0,0,109
84,122,1.0,0,108
84,123,1.0,0,107
84,124,1.0,0,106
84,125,1.0,0,105
84,126,1.0,0,104
84,127,1.0,0,103
84,128,1.0,0,102
84,129,1.0,0,101
84,130,1.0,0,100
84,131,1.0,0,99
84,132,1.0,0,98
84,133,1.0,0,97
84,134,1.0,0,96
84,135,1.0,0,95
84,136,1.0,0,94
84,137,1.0,0,93
84,138,1.0,0,92
84,139,1.0,0,91
84,140,1.0,0,90
84,141,1.0,0,89
84,142,1.0,0,88
84,143,1.0,0,87
84,144,1.0,0,86
84,145,1.0,0,85
84,146,1.0,0,84
84,147,1.0,0,83
84,148,1.0,0,82
84,149,1.0,0,81
84,150,1.0,0,80
84,151,1.0,0,79
84,152,1.0,0,78
84,153,1.0,0,77
84,154,1.0,0,76
84,155,1.0,0,75
84,156,1.0,0,74
84,157,1.0,0,73
84,158,1.0,0,72
84,159,1.0,1,71
84,160,1.0,1,70
84,161,1.0,1,69
84,162,1.0,1,68
84,163,1.0,1,67
84,164,1.0,1,66
84,165,1.0,1,65
84,166,1.0,1,64
84,167,1.0,1,63
84,168,1.0,0,62
84,169,1.0,0,61
84,170,1.0,0,60
84,171,1.0,1,59
84,172,1.0,1,58
85,1,1.0,0,130
85,2,1.0,0,130
85,3,1.0,0,130
85,4,1.0,0,130
85,5,1.0,0,130
85,6,1.0,0,130
85,7,1.0,0,130
85,8,1.0,0,130
85,9,1.0,0,130
85,10,1.0,0,130
85,11,1.0,0,130
85,12,1.0,0,130
85,13,1.0,0,130
85,14,1.0,0,130
85,15,1.0,0,130
85,16,1.0,0,130
85,17,1.0,0,130
85,18,1.0,0,130
85,19,1.0,0,130
85,20,1.0,0,130
85,21,1.0,0,130
85,22,1.0,0,130
85,23,1.0,0,129
85,24,1.0,0,128
85,25,1.0,0,127
85,26,1.0,0,126
85,27,1.0,0,125
85,28,1.0,0,124
85,29,1.0,0,123
85,30,1.0,0,122
85,31,1.0,0,121
85,32,1.0,0,120
85,33,1.0,0,119
85,34,1.0,0,118
86,1,1.0,0,130
86,2,1.0,0,130
86,3,1.0,0,130
86,4,1.0,0,130
86,5,1.0,0,130
86,6,1.0,0,130
86,7,1.0,0,130
86,8,1.0,0,130
86,9,1.0,0,130
86,10,1.0,0,130
86,11,1.0,0,130
86,12,1.0,0,130
86,13,1.0,0,130
86,14,1.0,0,130
86,15,1.0,0,130
86,16,1.0,0,130
86,17,1.0,0,130
86,18,1.0,0,130
86,19,1.0,0,130
86,20,1.0,0,130
86,21,1.0,0,130
86,22,1.0,0,130
86,23,1.0,0,130
86,24,1.0,0,130
86,25,1.0,0,130
86,26,1.0,0,130
86,27,1.0,0,130
86,28,1.0,0,130
86,29,1.0,0,130
86,30,1.0,0,130
86,31,1.0,0,130
86,32,1.0,0,130
